season,round,session,driver_slug,lap,stint,lap_time,sector1,sector2,sector3,compound,tyre_life,fresh_tyre,speed_trap,is_personal_best,deleted,is_accurate
2024,12,fp3,zhou,11,2,102.809,32.528,41.812,28.469,INTERMEDIATE,11,0,280.0,1,0,1
2024,12,fp3,zhou,12,2,102.109,32.399,41.297,28.413,INTERMEDIATE,12,0,280.0,1,0,1
2024,12,fp3,zhou,13,2,101.785,32.289,41.168,28.328,INTERMEDIATE,13,0,280.0,1,0,1
2024,12,fp3,zhou,14,2,112.253,34.526,48.698,29.029,INTERMEDIATE,14,0,276.0,0,0,0
2024,12,fp3,zhou,15,3,,,46.947,31.347,INTERMEDIATE,15,0,273.0,0,0,0
2024,12,fp3,zhou,16,3,105.825,33.266,43.473,29.086,INTERMEDIATE,16,0,291.0,0,0,1
2024,12,fp3,zhou,17,3,105.008,32.881,42.848,29.279,INTERMEDIATE,17,0,279.0,0,0,1
2024,12,fp3,zhou,18,3,104.477,32.718,42.721,29.038,INTERMEDIATE,18,0,276.0,0,0,1
2024,12,fp3,zhou,19,3,113.391,34.55,47.883,30.958,INTERMEDIATE,19,0,272.0,0,0,1
2024,12,fp3,zhou,20,3,105.343,32.715,43.529,29.099,INTERMEDIATE,20,0,287.0,0,0,0
2024,12,fp3,zhou,21,4,,,47.438,33.374,INTERMEDIATE,21,0,200.0,0,0,0
2024,12,fp3,zhou,22,4,122.571,36.318,44.795,41.458,INTERMEDIATE,22,0,275.0,0,0,1
2024,12,fp3,zhou,23,4,,64.466,54.652,35.61,INTERMEDIATE,23,0,249.0,0,0,0
2024,12,fp3,hulkenberg,1,1,,,49.562,33.294,INTERMEDIATE,4,0,271.0,0,0,0
2024,12,fp3,hulkenberg,2,1,112.468,36.053,47.143,29.272,INTERMEDIATE,5,0,282.0,0,0,0
2024,12,fp3,hulkenberg,3,2,146.338,68.037,45.008,33.293,INTERMEDIATE,6,0,280.0,0,0,0
2024,12,fp3,hulkenberg,4,2,,,,,INTERMEDIATE,7,0,,0,0,0
2024,12,fp3,hulkenberg,5,3,,,44.644,31.589,INTERMEDIATE,8,0,276.0,0,0,0
2024,12,fp3,hulkenberg,6,3,105.657,34.051,42.364,29.242,INTERMEDIATE,9,0,285.0,1,0,1
2024,12,fp3,hulkenberg,7,3,102.333,32.696,41.443,28.194,INTERMEDIATE,10,0,296.0,1,0,1
2024,12,fp3,hulkenberg,8,3,100.679,32.062,40.504,28.113,INTERMEDIATE,11,0,292.0,1,0,1
2024,12,fp3,hulkenberg,9,3,115.286,37.102,48.38,29.804,INTERMEDIATE,12,0,280.0,0,0,1
2024,12,fp3,hulkenberg,10,3,100.523,32.109,40.334,28.08,INTERMEDIATE,13,0,294.0,1,0,1
2024,12,fp3,hulkenberg,11,3,113.607,36.653,46.819,30.135,INTERMEDIATE,14,0,274.0,0,0,1
2024,12,fp3,hulkenberg,12,3,99.34,31.592,39.936,27.812,INTERMEDIATE,15,0,296.0,1,0,1
2024,12,fp3,hulkenberg,13,3,108.938,36.054,44.27,28.614,INTERMEDIATE,16,0,277.0,0,0,0
2024,12,fp3,hulkenberg,14,4,,,43.48,29.315,INTERMEDIATE,17,0,282.0,0,0,0
2024,12,fp3,hulkenberg,15,4,114.657,32.926,43.279,38.452,INTERMEDIATE,18,0,284.0,0,0,1
2024,12,fp3,hulkenberg,16,4,137.906,63.863,45.905,28.138,INTERMEDIATE,19,0,271.0,0,0,0
2024,12,fp3,ocon,1,1,,,49.046,38.29,INTERMEDIATE,1,1,260.0,0,0,0
2024,12,fp3,ocon,2,1,110.63,35.34,45.081,30.209,INTERMEDIATE,2,1,285.0,1,0,1
2024,12,fp3,ocon,3,1,,33.807,,,INTERMEDIATE,3,1,,0,0,0
2024,12,fp3,ocon,4,2,,,45.622,31.715,INTERMEDIATE,3,0,286.0,0,0,0
2024,12,fp3,ocon,5,2,105.873,33.316,43.148,29.409,INTERMEDIATE,4,0,282.0,1,0,1
2024,12,fp3,ocon,6,2,105.801,34.134,42.681,28.986,INTERMEDIATE,5,0,282.0,1,0,1
2024,12,fp3,ocon,7,2,103.136,32.458,41.932,28.746,INTERMEDIATE,6,0,285.0,1,0,1
2024,12,fp3,ocon,8,2,102.093,32.335,41.49,28.268,INTERMEDIATE,7,0,287.0,1,0,1
2024,12,fp3,ocon,9,2,101.198,32.001,41.023,28.174,INTERMEDIATE,8,0,287.0,1,0,1
2024,12,fp3,ocon,10,2,126.857,38.064,46.914,41.879,INTERMEDIATE,9,0,273.0,0,0,1
