season,round,driver_id,lap,position,time,time_ms
2000,1,michael_schumacher,36,1,1:33.821,93821
2000,1,villeneuve,36,2,1:33.943,93943
2000,1,ralf_schumacher,36,3,1:33.846,93846
2000,1,button,36,4,1:33.351,93351
2000,1,barrichello,36,5,1:33.628,93628
2000,1,frentzen,36,6,2:10.993,130993
2000,1,fisichella,36,7,1:59.089,119089
2000,1,zonta,36,8,1:41.304,101304
2000,1,salo,36,9,1:35.438,95438
2000,1,wurz,36,10,1:40.147,100147
2000,1,diniz,36,11,1:34.236,94236
2000,1,mazzacane,36,12,2:05.958,125958
2000,1,gene,36,13,1:35.301,95301
2000,1,heidfeld,36,14,1:35.523,95523
2000,1,michael_schumacher,37,1,1:34.141,94141
2000,1,ralf_schumacher,37,2,1:32.779,92779
2000,1,barrichello,37,3,1:33.233,93233
2000,1,frentzen,37,4,1:38.932,98932
2000,1,villeneuve,37,5,2:01.840,121840
2000,1,fisichella,37,6,1:39.111,99111
2000,1,button,37,7,1:59.751,119751
2000,1,salo,37,8,1:35.812,95812
2000,1,zonta,37,9,1:36.482,96482
2000,1,wurz,37,10,1:34.998,94998
2000,1,diniz,37,11,1:33.572,93572
2000,1,mazzacane,37,12,1:43.305,103305
2000,1,gene,37,13,1:34.657,94657
2000,1,heidfeld,37,14,1:37.748,97748
2000,1,michael_schumacher,38,1,1:34.434,94434
2000,1,barrichello,38,2,1:31.811,91811
2000,1,ralf_schumacher,38,3,2:01.256,121256
2000,1,frentzen,38,4,1:50.196,110196
2000,1,villeneuve,38,5,1:40.890,100890
2000,1,fisichella,38,6,1:37.199,97199
2000,1,button,38,7,1:38.954,98954
2000,1,zonta,38,8,1:36.036,96036
2000,1,salo,38,9,1:36.610,96610
2000,1,wurz,38,10,1:36.948,96948
2000,1,diniz,38,11,1:32.977,92977
2000,1,mazzacane,38,12,1:36.285,96285
2000,1,gene,38,13,1:34.746,94746
2000,1,heidfeld,38,14,1:35.574,95574
2000,1,michael_schumacher,39,1,1:34.171,94171
2000,1,barrichello,39,2,1:31.863,91863
2000,1,ralf_schumacher,39,3,1:38.108,98108
2000,1,villeneuve,39,4,1:36.486,96486
2000,1,frentzen,39,5,1:38.104,98104
2000,1,fisichella,39,6,1:37.069,97069
2000,1,button,39,7,1:35.025,95025
2000,1,zonta,39,8,1:35.059,95059
2000,1,salo,39,9,1:35.118,95118
2000,1,wurz,39,10,1:35.003,95003
2000,1,diniz,39,11,1:32.996,92996
2000,1,mazzacane,39,12,1:42.018,102018
2000,1,gene,39,13,1:36.107,96107
2000,1,heidfeld,39,14,1:35.279,95279
2000,1,michael_schumacher,40,1,1:34.306,94306
2000,1,barrichello,40,2,1:32.117,92117
2000,1,ralf_schumacher,40,3,1:33.210,93210
2000,1,villeneuve,40,4,1:35.257,95257
2000,1,fisichella,40,5,1:34.982,94982
2000,1,button,40,6,1:35.066,95066
2000,1,zonta,40,7,1:34.499,94499
2000,1,salo,40,8,1:34.521,94521
2000,1,wurz,40,9,1:34.930,94930
2000,1,diniz,40,10,2:26.322,146322
2000,1,mazzacane,40,11,2:34.757,154757
2000,1,gene,40,12,1:35.042,95042
2000,1,heidfeld,40,13,1:36.303,96303
2000,1,michael_schumacher,41,1,1:35.396,95396
2000,1,barrichello,41,2,1:31.481,91481
2000,1,ralf_schumacher,41,3,1:34.106,94106
2000,1,villeneuve,41,4,1:34.681,94681
2000,1,fisichella,41,5,1:35.063,95063
2000,1,button,41,6,1:34.592,94592
2000,1,zonta,41,7,1:34.806,94806
2000,1,salo,41,8,1:34.585,94585
2000,1,wurz,41,9,1:34.725,94725
2000,1,gene,41,10,1:34.875,94875
2000,1,diniz,41,11,2:32.051,152051
2000,1,heidfeld,41,12,1:36.150,96150
2000,1,michael_schumacher,42,1,1:34.141,94141
2000,1,barrichello,42,2,1:32.133,92133
2000,1,ralf_schumacher,42,3,1:33.899,93899
2000,1,villeneuve,42,4,1:35.500,95500
2000,1,fisichella,42,5,1:35.068,95068
2000,1,button,42,6,1:34.999,94999
2000,1,zonta,42,7,1:34.092,94092
2000,1,salo,42,8,1:35.041,95041
2000,1,wurz,42,9,1:34.811,94811
2000,1,gene,42,10,1:35.343,95343
2000,1,heidfeld,42,11,1:35.121,95121
2000,1,michael_schumacher,43,1,1:34.552,94552
2000,1,barrichello,43,2,1:32.151,92151
2000,1,ralf_schumacher,43,3,1:33.441,93441
2000,1,villeneuve,43,4,1:35.278,95278
2000,1,fisichella,43,5,1:35.032,95032
2000,1,button,43,6,1:34.873,94873
2000,1,zonta,43,7,1:34.231,94231
2000,1,salo,43,8,1:34.066,94066
2000,1,wurz,43,9,1:34.169,94169
2000,1,gene,43,10,1:34.976,94976
2000,1,heidfeld,43,11,1:35.017,95017
2000,1,michael_schumacher,44,1,1:33.899,93899
2000,1,barrichello,44,2,1:32.430,92430
2000,1,ralf_schumacher,44,3,1:33.365,93365
2000,1,villeneuve,44,4,1:34.685,94685
2000,1,fisichella,44,5,1:34.794,94794
2000,1,button,44,6,1:34.806,94806
2000,1,zonta,44,7,1:34.513,94513
2000,1,salo,44,8,1:33.906,93906
2000,1,wurz,44,9,1:34.382,94382
2000,1,gene,44,10,1:33.954,93954
2000,1,heidfeld,44,11,1:35.172,95172
2000,1,barrichello,45,1,1:32.800,92800
2000,1,michael_schumacher,45,2,1:34.055,94055
2000,1,ralf_schumacher,45,3,1:33.535,93535
2000,1,villeneuve,45,4,1:34.554,94554
2000,1,fisichella,45,5,1:34.391,94391
2000,1,button,45,6,1:34.554,94554
2000,1,zonta,45,7,1:34.641,94641
2000,1,salo,45,8,1:34.480,94480
2000,1,wurz,45,9,1:34.049,94049
2000,1,gene,45,10,1:34.504,94504
2000,1,heidfeld,45,11,1:34.544,94544
2000,1,michael_schumacher,46,1,1:34.231,94231
2000,1,barrichello,46,2,1:54.761,114761
2000,1,ralf_schumacher,46,3,1:33.052,93052
2000,1,villeneuve,46,4,1:34.486,94486
2000,1,fisichella,46,5,1:34.480,94480
2000,1,button,46,6,1:34.452,94452
2000,1,zonta,46,7,1:34.360,94360
2000,1,salo,46,8,1:34.366,94366
2000,1,wurz,46,9,1:34.992,94992
2000,1,gene,46,10,1:35.229,95229
2000,1,heidfeld,46,11,1:35.470,95470
2000,1,michael_schumacher,47,1,1:33.951,93951
2000,1,barrichello,47,2,1:39.331,99331
2000,1,ralf_schumacher,47,3,1:33.444,93444
2000,1,villeneuve,47,4,1:35.150,95150
2000,1,fisichella,47,5,1:35.179,95179
2000,1,zonta,47,6,1:34.727,94727
2000,1,salo,47,7,1:34.936,94936
2000,1,wurz,47,8,1:34.340,94340
2000,1,gene,47,9,1:34.226,94226
2000,1,heidfeld,47,10,1:35.047,95047
2000,1,michael_schumacher,48,1,1:34.887,94887
2000,1,barrichello,48,2,1:34.315,94315
2000,1,ralf_schumacher,48,3,1:33.486,93486
2000,1,villeneuve,48,4,1:34.936,94936
2000,1,fisichella,48,5,1:35.028,95028
2000,1,zonta,48,6,1:34.924,94924
2000,1,salo,48,7,1:34.628,94628
2000,1,wurz,48,8,1:34.341,94341
2000,1,gene,48,9,1:34.660,94660
2000,1,heidfeld,48,10,1:34.231,94231
2000,1,michael_schumacher,49,1,1:33.455,93455
2000,1,barrichello,49,2,1:32.691,92691
2000,1,ralf_schumacher,49,3,1:33.103,93103
2000,1,villeneuve,49,4,1:34.796,94796
2000,1,fisichella,49,5,1:34.661,94661
2000,1,zonta,49,6,1:34.430,94430
2000,1,salo,49,7,1:34.428,94428
2000,1,wurz,49,8,1:34.331,94331
2000,1,gene,49,9,1:34.117,94117
2000,1,heidfeld,49,10,1:34.387,94387
2000,1,michael_schumacher,50,1,1:33.185,93185
2000,1,barrichello,50,2,1:32.659,92659
2000,1,ralf_schumacher,50,3,1:32.525,92525
2000,1,villeneuve,50,4,1:34.489,94489
2000,1,fisichella,50,5,1:34.636,94636
2000,1,salo,50,6,1:35.087,95087
2000,1,zonta,50,7,1:36.071,96071
2000,1,wurz,50,8,1:35.370,95370
2000,1,gene,50,9,1:33.651,93651
2000,1,heidfeld,50,10,1:34.488,94488
2000,1,michael_schumacher,51,1,1:32.858,92858
2000,1,barrichello,51,2,1:32.745,92745
2000,1,ralf_schumacher,51,3,1:32.653,92653
2000,1,villeneuve,51,4,1:34.408,94408
2000,1,fisichella,51,5,1:34.464,94464
2000,1,salo,51,6,1:33.471,93471
2000,1,zonta,51,7,1:33.816,93816
2000,1,wurz,51,8,1:34.368,94368
2000,1,gene,51,9,1:33.489,93489
2000,1,heidfeld,51,10,1:34.649,94649
2000,1,michael_schumacher,52,1,1:32.638,92638
2000,1,barrichello,52,2,1:32.751,92751
2000,1,ralf_schumacher,52,3,1:32.677,92677
2000,1,villeneuve,52,4,1:34.071,94071
2000,1,fisichella,52,5,1:33.890,93890
2000,1,salo,52,6,1:34.090,94090
2000,1,zonta,52,7,1:34.034,94034
2000,1,wurz,52,8,1:33.895,93895
2000,1,gene,52,9,1:33.924,93924
2000,1,heidfeld,52,10,1:34.206,94206
2000,1,michael_schumacher,53,1,1:34.244,94244
2000,1,barrichello,53,2,1:33.420,93420
2000,1,ralf_schumacher,53,3,1:33.268,93268
2000,1,villeneuve,53,4,1:34.076,94076
2000,1,fisichella,53,5,1:34.192,94192
2000,1,salo,53,6,1:34.007,94007
2000,1,zonta,53,7,1:33.933,93933
2000,1,wurz,53,8,1:33.667,93667
2000,1,gene,53,9,1:33.474,93474
2000,1,heidfeld,53,10,1:34.111,94111
2000,1,michael_schumacher,54,1,1:33.932,93932
2000,1,barrichello,54,2,1:33.606,93606
2000,1,ralf_schumacher,54,3,1:32.762,92762
2000,1,villeneuve,54,4,1:34.135,94135
2000,1,fisichella,54,5,1:34.042,94042
2000,1,salo,54,6,1:34.025,94025
2000,1,zonta,54,7,1:33.937,93937
2000,1,wurz,54,8,1:34.075,94075
2000,1,gene,54,9,1:33.231,93231
2000,1,heidfeld,54,10,1:34.192,94192
2000,1,michael_schumacher,55,1,1:34.243,94243
2000,1,barrichello,55,2,1:33.702,93702
2000,1,ralf_schumacher,55,3,1:33.223,93223
2000,1,villeneuve,55,4,1:34.121,94121
2000,1,fisichella,55,5,1:34.190,94190
2000,1,salo,55,6,1:34.312,94312
2000,1,zonta,55,7,1:34.047,94047
2000,1,wurz,55,8,1:33.959,93959
2000,1,gene,55,9,1:34.513,94513
2000,1,heidfeld,55,10,1:34.660,94660
2000,1,michael_schumacher,56,1,1:35.372,95372
2000,1,barrichello,56,2,1:34.000,94000
2000,1,ralf_schumacher,56,3,1:33.348,93348
2000,1,villeneuve,56,4,1:33.663,93663
2000,1,fisichella,56,5,1:33.727,93727
2000,1,salo,56,6,1:33.656,93656
2000,1,zonta,56,7,1:33.941,93941
2000,1,wurz,56,8,1:33.995,93995
2000,1,gene,56,9,1:33.379,93379
2000,1,heidfeld,56,10,1:34.714,94714
2000,1,michael_schumacher,57,1,1:36.258,96258
2000,1,barrichello,57,2,1:34.183,94183
2000,1,ralf_schumacher,57,3,1:34.056,94056
2000,1,villeneuve,57,4,1:33.309,93309
2000,1,fisichella,57,5,1:33.519,93519
2000,1,salo,57,6,1:33.698,93698
2000,1,zonta,57,7,1:33.860,93860
2000,1,wurz,57,8,1:33.812,93812
2000,1,gene,57,9,1:34.442,94442
2000,1,michael_schumacher,58,1,1:42.620,102620
2000,1,barrichello,58,2,1:35.356,95356
2000,1,ralf_schumacher,58,3,1:36.958,96958
2000,1,villeneuve,58,4,1:34.351,94351
2000,1,fisichella,58,5,1:34.066,94066
2000,1,salo,58,6,1:33.957,93957
2000,1,zonta,58,7,1:33.868,93868
2000,1,wurz,58,8,1:33.722,93722
2000,2,hakkinen,1,1,1:24.530,84530
2000,2,michael_schumacher,1,2,1:24.604,84604
2000,2,coulthard,1,3,1:25.721,85721
2000,2,barrichello,1,4,1:25.840,85840
2000,2,irvine,1,5,1:27.294,87294
2000,2,fisichella,1,6,1:28.494,88494
2000,2,frentzen,1,7,1:28.595,88595
2000,2,zonta,1,8,1:29.266,89266
2000,2,trulli,1,9,1:29.366,89366
2000,2,villeneuve,1,10,1:30.627,90627
2000,2,verstappen,1,11,1:30.838,90838
2000,2,ralf_schumacher,1,12,1:31.713,91713
2000,2,button,1,13,1:32.042,92042
2000,2,alesi,1,14,1:32.052,92052
2000,2,herbert,1,15,1:32.930,92930
2000,2,heidfeld,1,16,1:33.408,93408
2000,2,rosa,1,17,1:33.473,93473
2000,2,gene,1,18,1:34.462,94462
2000,2,mazzacane,1,19,1:35.023,95023
2000,2,wurz,1,20,2:19.655,139655
2000,2,michael_schumacher,2,1,1:17.226,77226
2000,2,hakkinen,2,2,1:19.203,79203
2000,2,barrichello,2,3,1:19.612,79612
2000,2,coulthard,2,4,1:19.746,79746
2000,2,irvine,2,5,1:20.268,80268
2000,2,fisichella,2,6,1:20.683,80683
2000,2,frentzen,2,7,1:21.140,81140
2000,2,trulli,2,8,1:20.677,80677
2000,2,zonta,2,9,1:21.686,81686
2000,2,villeneuve,2,10,1:21.172,81172
2000,2,verstappen,2,11,1:21.000,81000
2000,2,ralf_schumacher,2,12,1:21.400,81400
2000,2,alesi,2,13,1:21.080,81080
2000,2,button,2,14,1:22.063,82063
2000,2,herbert,2,15,1:21.508,81508
2000,2,rosa,2,16,1:21.753,81753
2000,2,heidfeld,2,17,1:22.827,82827
2000,2,gene,2,18,1:22.340,82340
2000,2,mazzacane,2,19,1:22.153,82153
2000,2,wurz,2,20,1:22.417,82417
2000,2,michael_schumacher,3,1,1:16.611,76611
2000,2,hakkinen,3,2,1:18.201,78201
2000,2,barrichello,3,3,1:17.575,77575
2000,2,coulthard,3,4,1:19.196,79196
2000,2,irvine,3,5,1:19.591,79591
2000,2,fisichella,3,6,1:19.580,79580
2000,2,frentzen,3,7,1:20.055,80055
2000,2,trulli,3,8,1:19.892,79892
2000,2,zonta,3,9,1:20.123,80123
2000,2,verstappen,3,10,1:19.307,79307
2000,2,villeneuve,3,11,1:21.066,81066
2000,2,alesi,3,12,1:19.768,79768
2000,2,ralf_schumacher,3,13,1:21.024,81024
2000,2,button,3,14,1:20.442,80442
2000,2,herbert,3,15,1:20.556,80556
2000,2,rosa,3,16,1:20.211,80211
2000,2,heidfeld,3,17,1:20.925,80925
2000,2,gene,3,18,1:21.326,81326
2000,2,mazzacane,3,19,1:21.634,81634
2000,2,wurz,3,20,1:21.905,81905
2000,2,michael_schumacher,4,1,1:16.874,76874
2000,2,hakkinen,4,2,1:17.422,77422
2000,2,barrichello,4,3,1:17.295,77295
2000,2,coulthard,4,4,1:18.537,78537
2000,2,irvine,4,5,1:19.049,79049
2000,2,fisichella,4,6,1:19.441,79441
2000,2,trulli,4,7,1:18.791,78791
2000,2,frentzen,4,8,1:19.824,79824
2000,2,verstappen,4,9,1:19.241,79241
2000,2,zonta,4,10,1:20.755,80755
2000,2,alesi,4,11,1:19.375,79375
2000,2,villeneuve,4,12,1:20.918,80918
2000,2,ralf_schumacher,4,13,1:20.185,80185
2000,2,button,4,14,1:20.002,80002
2000,2,herbert,4,15,1:20.343,80343
2000,2,rosa,4,16,1:20.289,80289
2000,2,heidfeld,4,17,1:20.032,80032
2000,2,gene,4,18,1:20.197,80197
2000,2,mazzacane,4,19,1:21.815,81815
2000,2,wurz,4,20,1:22.134,82134
2000,2,michael_schumacher,5,1,1:16.325,76325
2000,2,hakkinen,5,2,1:17.478,77478
2000,2,barrichello,5,3,1:16.858,76858
2000,2,coulthard,5,4,1:19.006,79006
2000,2,irvine,5,5,1:19.187,79187
2000,2,fisichella,5,6,1:19.192,79192
2000,2,trulli,5,7,1:19.048,79048
2000,2,frentzen,5,8,1:19.320,79320
2000,2,verstappen,5,9,1:18.975,78975
2000,2,zonta,5,10,1:19.347,79347
2000,2,alesi,5,11,1:19.302,79302
2000,2,villeneuve,5,12,1:19.340,79340
2000,2,ralf_schumacher,5,13,1:19.914,79914
2000,2,button,5,14,1:20.346,80346
2000,2,herbert,5,15,1:20.269,80269
2000,2,rosa,5,16,1:20.496,80496
2000,2,heidfeld,5,17,1:20.329,80329
2000,2,gene,5,18,1:19.664,79664
2000,2,mazzacane,5,19,1:20.848,80848
2000,2,wurz,5,20,1:21.821,81821
2000,2,michael_schumacher,6,1,1:16.454,76454
2000,2,hakkinen,6,2,1:17.355,77355
2000,2,barrichello,6,3,1:17.438,77438
2000,2,coulthard,6,4,1:17.960,77960
2000,2,irvine,6,5,1:19.231,79231
2000,2,fisichella,6,6,1:19.412,79412
2000,2,trulli,6,7,1:19.216,79216
2000,2,frentzen,6,8,1:19.357,79357
2000,2,verstappen,6,9,1:19.194,79194
2000,2,zonta,6,10,1:19.337,79337
2000,2,alesi,6,11,1:19.281,79281
2000,2,villeneuve,6,12,1:19.313,79313
2000,2,ralf_schumacher,6,13,1:19.508,79508
2000,2,button,6,14,1:19.484,79484
2000,2,herbert,6,15,1:19.973,79973
2000,2,rosa,6,16,1:20.544,80544
2000,2,heidfeld,6,17,1:19.881,79881
2000,2,gene,6,18,1:20.237,80237
2000,2,mazzacane,6,19,1:20.580,80580
2000,2,wurz,6,20,1:22.315,82315
2000,2,michael_schumacher,7,1,1:15.978,75978
2000,2,hakkinen,7,2,1:17.726,77726
2000,2,barrichello,7,3,1:17.569,77569
2000,2,coulthard,7,4,1:18.289,78289
2000,2,irvine,7,5,1:19.006,79006
2000,2,trulli,7,6,1:18.630,78630
2000,2,fisichella,7,7,1:20.792,80792
2000,2,verstappen,7,8,1:19.698,79698
2000,2,frentzen,7,9,1:20.004,80004
2000,2,zonta,7,10,1:20.503,80503
2000,2,alesi,7,11,1:20.236,80236
2000,2,villeneuve,7,12,1:19.812,79812
2000,2,ralf_schumacher,7,13,1:19.528,79528
2000,2,button,7,14,1:20.282,80282
2000,2,herbert,7,15,1:19.462,79462
2000,2,rosa,7,16,1:19.468,79468
2000,2,heidfeld,7,17,1:20.634,80634
2000,2,gene,7,18,1:20.493,80493
2000,2,mazzacane,7,19,1:19.838,79838
2000,2,michael_schumacher,8,1,1:16.196,76196
2000,2,hakkinen,8,2,1:18.191,78191
2000,2,barrichello,8,3,1:18.245,78245
2000,2,coulthard,8,4,1:17.860,77860
2000,2,irvine,8,5,1:18.996,78996
2000,2,trulli,8,6,1:18.781,78781
2000,2,fisichella,8,7,1:19.862,79862
2000,2,verstappen,8,8,1:19.357,79357
2000,2,frentzen,8,9,1:20.454,80454
2000,2,zonta,8,10,1:19.264,79264
2000,2,alesi,8,11,1:19.453,79453
2000,2,villeneuve,8,12,1:19.685,79685
2000,2,ralf_schumacher,8,13,1:19.732,79732
2000,2,button,8,14,1:19.309,79309
2000,2,herbert,8,15,1:20.360,80360
2000,2,rosa,8,16,1:20.129,80129
2000,2,heidfeld,8,17,1:19.765,79765
2000,2,gene,8,18,1:19.671,79671
2000,2,mazzacane,8,19,1:20.032,80032
2000,2,michael_schumacher,9,1,1:16.685,76685
2000,2,hakkinen,9,2,1:17.129,77129
2000,2,barrichello,9,3,1:17.198,77198
2000,2,coulthard,9,4,1:17.696,77696
2000,2,irvine,9,5,1:18.899,78899
2000,2,trulli,9,6,1:18.331,78331
2000,2,fisichella,9,7,1:19.418,79418
2000,2,verstappen,9,8,1:19.490,79490
2000,2,frentzen,9,9,1:19.785,79785
2000,2,alesi,9,10,1:18.694,78694
2000,2,zonta,9,11,1:20.292,80292
2000,2,ralf_schumacher,9,12,1:19.487,79487
2000,2,button,9,13,1:19.293,79293
2000,2,villeneuve,9,14,1:23.066,83066
2000,2,herbert,9,15,1:20.147,80147
2000,2,rosa,9,16,1:19.749,79749
2000,2,heidfeld,9,17,1:19.917,79917
2000,2,gene,9,18,1:19.928,79928
2000,2,mazzacane,9,19,1:21.196,81196
2000,2,michael_schumacher,10,1,1:16.327,76327
2000,2,hakkinen,10,2,1:16.991,76991
2000,2,barrichello,10,3,1:16.848,76848
2000,2,coulthard,10,4,1:17.437,77437
2000,2,irvine,10,5,1:18.638,78638
2000,2,trulli,10,6,1:18.236,78236
2000,2,fisichella,10,7,1:19.192,79192
2000,2,verstappen,10,8,1:19.538,79538
2000,2,frentzen,10,9,1:19.354,79354
2000,2,alesi,10,10,1:18.745,78745
2000,2,zonta,10,11,1:19.285,79285
2000,2,ralf_schumacher,10,12,1:19.051,79051
2000,2,button,10,13,1:19.166,79166
2000,2,villeneuve,10,14,1:19.359,79359
2000,2,herbert,10,15,1:19.647,79647
2000,2,rosa,10,16,1:19.793,79793
2000,2,gene,10,17,1:20.892,80892
2000,2,mazzacane,10,18,1:20.393,80393
2000,2,michael_schumacher,11,1,1:16.075,76075
2000,2,hakkinen,11,2,1:17.197,77197
2000,2,barrichello,11,3,1:17.259,77259
2000,2,coulthard,11,4,1:17.200,77200
2000,2,irvine,11,5,1:18.938,78938
2000,2,trulli,11,6,1:18.658,78658
2000,2,verstappen,11,7,1:18.646,78646
2000,2,fisichella,11,8,1:19.229,79229
2000,2,alesi,11,9,1:18.381,78381
2000,2,frentzen,11,10,1:19.668,79668
2000,2,zonta,11,11,1:18.996,78996
2000,2,ralf_schumacher,11,12,1:19.485,79485
2000,2,button,11,13,1:19.046,79046
2000,2,villeneuve,11,14,1:19.124,79124
2000,2,herbert,11,15,1:20.251,80251
2000,2,rosa,11,16,1:20.132,80132
2000,2,gene,11,17,1:19.113,79113
2000,2,mazzacane,11,18,1:20.129,80129
2000,2,michael_schumacher,12,1,1:15.763,75763
2000,2,hakkinen,12,2,1:16.562,76562
2000,2,barrichello,12,3,1:16.672,76672
2000,2,coulthard,12,4,1:17.230,77230
2000,2,irvine,12,5,1:18.210,78210
2000,2,trulli,12,6,1:18.651,78651
2000,2,verstappen,12,7,1:18.099,78099
2000,2,fisichella,12,8,1:19.989,79989
2000,2,frentzen,12,9,1:19.261,79261
2000,2,zonta,12,10,1:19.124,79124
2000,2,ralf_schumacher,12,11,1:18.917,78917
2000,2,button,12,12,1:19.296,79296
2000,2,villeneuve,12,13,1:18.707,78707
2000,2,herbert,12,14,1:19.267,79267
2000,2,rosa,12,15,1:19.346,79346
2000,2,gene,12,16,1:18.428,78428
2000,2,mazzacane,12,17,1:19.848,79848
2000,2,michael_schumacher,13,1,1:15.687,75687
2000,2,hakkinen,13,2,1:16.502,76502
2000,2,barrichello,13,3,1:16.404,76404
2000,2,coulthard,13,4,1:16.857,76857
2000,2,irvine,13,5,1:18.237,78237
2000,2,trulli,13,6,1:18.213,78213
2000,2,verstappen,13,7,1:17.908,77908
2000,2,fisichella,13,8,1:19.070,79070
2000,2,frentzen,13,9,1:18.478,78478
2000,2,zonta,13,10,1:18.467,78467
2000,2,ralf_schumacher,13,11,1:18.824,78824
2000,2,button,13,12,1:18.785,78785
2000,2,villeneuve,13,13,1:18.934,78934
2000,2,herbert,13,14,1:18.866,78866
2000,2,rosa,13,15,1:19.195,79195
2000,2,gene,13,16,1:18.768,78768
2000,2,mazzacane,13,17,1:19.829,79829
2000,2,michael_schumacher,14,1,1:15.378,75378
2000,2,hakkinen,14,2,1:17.647,77647
2000,2,barrichello,14,3,1:17.351,77351
2000,2,coulthard,14,4,1:17.373,77373
2000,2,irvine,14,5,1:18.407,78407
2000,2,trulli,14,6,1:17.819,77819
2000,2,verstappen,14,7,1:17.984,77984
2000,2,fisichella,14,8,1:18.645,78645
2000,2,frentzen,14,9,1:18.549,78549
2000,2,zonta,14,10,1:18.662,78662
2000,2,ralf_schumacher,14,11,1:19.103,79103
2000,2,button,14,12,1:18.955,78955
2000,2,villeneuve,14,13,1:18.678,78678
2000,2,herbert,14,14,1:18.882,78882
2000,2,rosa,14,15,1:18.681,78681
2000,2,gene,14,16,1:19.265,79265
2000,2,mazzacane,14,17,1:19.697,79697
2000,2,michael_schumacher,15,1,1:15.337,75337
2000,2,barrichello,15,2,1:16.198,76198
2000,2,hakkinen,15,3,1:17.509,77509
2000,2,coulthard,15,4,1:16.630,76630
2000,2,irvine,15,5,1:18.238,78238
2000,2,trulli,15,6,1:18.050,78050
2000,2,verstappen,15,7,1:18.141,78141
2000,2,fisichella,15,8,1:18.504,78504
2000,2,frentzen,15,9,1:18.490,78490
2000,2,zonta,15,10,1:18.395,78395
2000,2,ralf_schumacher,15,11,1:18.311,78311
2000,2,button,15,12,1:18.396,78396
2000,2,villeneuve,15,13,1:18.505,78505
2000,2,rosa,15,14,1:19.018,79018
2000,2,herbert,15,15,1:20.709,80709
2000,2,gene,15,16,1:19.198,79198
2000,2,mazzacane,15,17,1:20.907,80907
2000,2,michael_schumacher,16,1,1:15.346,75346
2000,2,barrichello,16,2,1:15.801,75801
2000,2,hakkinen,16,3,1:16.459,76459
2000,2,coulthard,16,4,1:16.744,76744
2000,2,trulli,16,5,1:17.039,77039
2000,2,irvine,16,6,1:19.088,79088
2000,2,verstappen,16,7,1:18.294,78294
2000,2,fisichella,16,8,1:18.461,78461
2000,2,frentzen,16,9,1:18.218,78218
2000,2,zonta,16,10,1:18.435,78435
2000,2,ralf_schumacher,16,11,1:18.372,78372
2000,2,button,16,12,1:18.384,78384
2000,2,villeneuve,16,13,1:18.379,78379
2000,2,rosa,16,14,1:18.153,78153
2000,2,herbert,16,15,1:18.615,78615
2000,2,gene,16,16,1:18.840,78840
2000,2,mazzacane,16,17,1:21.492,81492
2000,2,michael_schumacher,17,1,1:15.726,75726
2000,2,barrichello,17,2,1:15.672,75672
2000,2,hakkinen,17,3,1:16.207,76207
2000,2,coulthard,17,4,1:16.196,76196
2000,2,trulli,17,5,1:16.975,76975
2000,2,irvine,17,6,1:18.082,78082
2000,2,verstappen,17,7,1:17.703,77703
2000,2,fisichella,17,8,1:18.271,78271
2000,2,frentzen,17,9,1:18.392,78392
2000,2,zonta,17,10,1:18.564,78564
2000,2,ralf_schumacher,17,11,1:18.408,78408
2000,2,button,17,12,1:18.402,78402
2000,2,rosa,17,13,1:17.848,77848
2000,2,herbert,17,14,1:18.578,78578
2000,2,gene,17,15,1:18.459,78459
2000,2,mazzacane,17,16,1:19.351,79351
2000,2,michael_schumacher,18,1,1:15.441,75441
2000,2,barrichello,18,2,1:15.885,75885
2000,2,hakkinen,18,3,1:16.248,76248
2000,2,coulthard,18,4,1:16.598,76598
2000,2,trulli,18,5,1:17.232,77232
2000,2,irvine,18,6,1:17.943,77943
2000,2,verstappen,18,7,1:17.527,77527
2000,2,fisichella,18,8,1:17.997,77997
2000,2,frentzen,18,9,1:17.986,77986
2000,2,zonta,18,10,1:18.457,78457
2000,2,ralf_schumacher,18,11,1:18.255,78255
2000,2,button,18,12,1:18.311,78311
2000,2,rosa,18,13,1:18.252,78252
2000,2,herbert,18,14,1:18.730,78730
2000,2,gene,18,15,1:18.611,78611
2000,2,mazzacane,18,16,1:19.518,79518
2000,2,michael_schumacher,19,1,1:15.413,75413
2000,2,barrichello,19,2,1:15.632,75632
2000,2,hakkinen,19,3,1:16.010,76010
2000,2,coulthard,19,4,1:16.372,76372
2000,2,trulli,19,5,1:16.863,76863
2000,2,irvine,19,6,1:18.179,78179
2000,2,verstappen,19,7,1:17.654,77654
2000,2,fisichella,19,8,1:18.194,78194
2000,2,frentzen,19,9,1:17.836,77836
2000,2,zonta,19,10,1:18.105,78105
2000,2,ralf_schumacher,19,11,1:18.000,78000
2000,2,button,19,12,1:18.283,78283
2000,2,rosa,19,13,1:17.593,77593
2000,2,herbert,19,14,1:18.681,78681
2000,2,gene,19,15,1:18.581,78581
2000,2,mazzacane,19,16,1:19.101,79101
2000,2,michael_schumacher,20,1,1:19.420,79420
2000,2,barrichello,20,2,1:15.868,75868
2000,2,hakkinen,20,3,1:15.920,75920
2000,2,coulthard,20,4,1:16.236,76236
2000,2,trulli,20,5,1:16.594,76594
2000,2,irvine,20,6,1:17.792,77792
2000,2,verstappen,20,7,1:17.766,77766
